x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,generation
-0.8680368537003247,2.777905384908115,2.6320448094428923,-0.8119567142144958,5.895224232980036,0.39494404422166407,-0.6363159666357867,0.9748898062739465,-0.7207839115510024,0.9188322526163129,0
-2.3384886171348875,2.947522324802047,1.3233148031747055,-1.2452245696182866,-4.496892388975473,0.04979647217622947,4.258703336443277,-1.6440791180588523,2.635481407923867,2.30219816197372,0
-2.682182393190102,0.9621438888493726,5.769178981882651,-4.727206457627836,2.4176036479963723,2.22027504368079,-1.6474000045583994,-2.004978544762136,4.586978879653466,-4.421992636379876,0
-2.5208136068577063,1.3913581944618345,-1.6082276404260667,-3.330773378931905,-0.6501455182587473,1.0002431879690505,2.549909217129238,-4.1833617427812655,-0.7984612068481465,0.44828480846888563,0
-4.887437275758428,-4.340910195253055,-7.574569782297855,-4.4872386717146915,1.818262967444665,-0.5620924586277849,1.0345970840845784,1.855607611810951,-0.17204454927631438,5.754321501250493,0
1.215420464502613,-2.6166949738626633,-4.672408369895269,-0.7733153801105543,-2.117525419147099,-3.7616542358098712,2.9486474353938004,-0.41817137047585157,4.934885736141321,3.3188160660557156,0
0.009398684515213888,0.5734919349438566,2.621336404789028,2.529658902905583,-0.6303948229144909,1.4068637497697307,3.6464939504371543,-2.00534768584852,-3.0740997209105703,-5.682097445038097,0
-0.06943297635419012,-0.6016360312559054,-2.975708507234115,2.5766587874537605,-3.9614797653859806,1.2193404385178712,-5.290736528406409,5.3340473747073816,-0.6465874327366121,-3.452571211526168,0
-2.6688083540897263,-0.8611461295630857,0.8795699918250511,0.3828378852831117,-2.906693322843692,-2.3947118582152234,2.6478840276862288,1.5532384926705813,-1.2150919847984234,0.7976080930582302,0
-1.496417154498826,2.4701854780671124,0.235492899353466,-0.9164020790355734,0.6757014916202492,-1.9612915469822956,-1.8024512363577683,4.295580633976837,-3.570649051220639,-1.4547512662254443,0
-0.1093392020778953,1.4999099457821365,-0.5721777713688418,1.2062876264178506,-1.0358502077733325,-0.6536811552970222,2.125678959553369,-4.272842856057795,-0.8384691975975956,-2.980132028167775,0
3.794503643178591,2.496140864910055,0.9367173735559292,-2.2829455486668264,2.2420088358341705,-0.5424529267780541,4.816792545165112,1.483875211495481,-3.4136866638476286,-4.746085051141034,0
2.9206107488990094,0.5227978775159412,-1.700528685345089,-3.6040622005886043,2.1015702351714696,-1.4225965323151386,-1.3117375639948745,-1.6845413544042331,-1.7669275904269113,-2.6822352466412394,0
-0.0596865913557401,0.7000976411288574,0.5023311069817443,5.194282528928288,3.4793583246343855,-4.852083743194177,-3.021673230428037,-1.6287044205425503,-0.3599938330562668,0.3182795104497278,0
0.2856435410597277,-0.14648320346687668,-3.2554460387519053,-0.36307054206200456,1.0481851594557026,0.6616903744140037,1.3273352541251706,1.9486222966785594,-1.5098885877526045,-1.6187320208069853,0
-3.0062151661622414,3.6239393043131303,-1.7355348882456199,0.44490333334687965,1.1032604646859367,1.1173178777171393,-2.659051798415861,1.365554529070433,2.2214909522866915,-2.7276508024168917,0
-1.1883523047884863,-5.1871912542882495,0.06032548585594191,1.2252016937785826,-6.888380909626337,-2.4750186328363415,-4.575842872296125,0.42060878991450895,-0.1310884792868059,-1.5999217149866871,0
-2.4945378218597614,1.2485810852809802,-0.46605416563732244,-2.4019012614346185,-7.8722137257891935,-1.1661222735445265,2.096293340710831,3.2569920047637746,-0.1721968222500013,1.8270380631045233,0
-0.7779808786731057,-0.8563051563624119,0.535439210096101,1.7303880568551657,-0.018095574077833805,-1.6774021821112994,2.2814991898878114,1.1049162557345762,1.4647065664003314,-4.165115031348481,0
0.47135550376409285,3.223394688677597,-3.628835100210633,-1.6421168069370107,-1.7900005216613062,-1.1702554589735485,2.2678802595587,1.0512730201502962,2.673450748377179,-2.349998987785609,0
-0.920665004098306,-3.522519908468828,2.3386583142945123,2.408410902850964,-3.6356272811428214,-2.546749046876524,1.6688191736817226,-0.7057925511096923,4.185991633809257,2.1941317570009016,0
-1.0238210214957273,0.5450898104648567,-1.2295566495733024,2.57224904099343,1.8397052847954944,0.698699259049622,-2.4505911571527834,-0.19653936391687676,-6.604811091955575,4.4431990801804035,0
0.38933527160062475,-2.175516209180274,-1.877743314664773,0.149711441951346,-1.2366328400644353,-0.18342438490195292,-0.80007058298808,0.890594197701639,2.275223821431772,0.3209390184134192,0
-2.39895555085407,-0.8726741735434604,-1.7783610202816338,-4.737296969131036,-1.6052361782113203,2.9945508532756397,2.7565478946029067,-1.0174107329861761,0.701046951136326,-1.6994885395172852,0
1.2848144229604572,1.146900149945019,1.327681202956619,1.5550189125166747,-0.07988966454327313,-0.30694956149598507,-3.5002308053699456,1.2561041216536881,-2.1895925228776063,-1.7684407460672567,0
4.3207679496965685,2.2014747490793436,-0.026664687945232617,-1.7125008322807505,1.13104047694644,-1.3055659624329747,3.5326030695189155,2.6077204120586646,-1.335923147642982,-3.7763215676231794,0
-4.623115087311999,1.6596657054364947,4.0395793631769825,1.56356162594202,1.6361262347662509,0.3372441864313348,-0.8780439589074601,-0.34353447743137616,-0.9908346194512063,3.1297100350491736,0
0.2569919746030241,-4.7180604490358515,0.9178079664235614,-0.1243761698204278,3.0395566535180816,3.4519763093868243,0.17388579187983016,-2.4841104724849488,2.457280554763458,-4.592322724287426,0
2.088421721692605,-0.829706749052672,-2.5031228015320734,-3.8359335683031053,-3.506452879881776,1.8564932202154496,2.1991091637415687,3.229001440339408,3.0397484975266527,1.3723184170685414,0
0.2783049546474061,1.7500530797121558,2.843978088123161,0.11621764046888003,-0.0019523555218920888,-2.866308069510646,0.9780335686869275,0.8203176659657786,-2.183594976618463,-1.1667453151569893,0
1.7708009722994034,5.939019895807642,-0.36693917828016254,0.4650523233296895,-0.4256084009661362,0.4385460859014451,-1.3312830260296988,-1.9650815944746105,0.6036496346498218,0.2007022205326049,0
1.1901268782900545,-1.4004373909033683,-3.1890539506087237,3.0597475460827424,-2.0708420119833604,0.9755985776063067,-1.266060550563857,0.13318512667860127,0.4366601352929788,-0.7923264418149718,0
0.6624430416197985,1.4911938996880305,1.103132676449381,0.5497541594570536,2.570010263169145,2.0738096684007226,0.20468477254090267,-0.8927807110078614,2.1524320261255365,0.31072787929446216,0
-0.7435670490183445,-1.728889235684348,-0.2699773125172087,1.9394308077870683,-0.8268244009799737,-1.1224627545853954,1.6822998473299846,-1.4440271609406299,-4.0967188563119725,1.030269314297163,0
0.2911962752941497,-0.7365230007407954,-2.670772959512964,2.2146180180681156,-2.0014039110315323,0.1112311818514687,-2.4521084490706806,-0.8971140054220138,1.8282008622120776,0.7384667180392434,0
-0.8447160309353319,1.2338635832141607,1.98501502904775,-2.1085761913620766,0.03594326319225453,0.6547667939576257,0.06525441988484088,3.756164835865148,-2.504014545108019,2.1986277391139075,0
1.2152409302089404,-0.8573378172290738,1.758038668302466,-0.02254419550549711,-6.013712193292471,2.2782089392480613,-1.5015299879271793,-0.8165556572129741,1.8305321003070232,-2.9097573475203946,0
0.379633353275484,0.14315081285158865,1.0854915792255861,-3.4660307664791117,0.8025473036650644,-2.820866708471728,0.3196996224487855,2.7338305312148132,-0.920174071242047,-0.6948222317478037,0
3.602285066915876,1.148458500219725,5.744076759154982,-1.8372820976561308,-1.7686500521265303,-3.7239682340191833,3.5887281553917987,-2.0242464447016757,-2.9377718735995657,-0.3388542405008116,0
0.19466724542219635,-0.530066544993933,2.6264816423156874,-1.9139831920032366,-3.2685576311031572,2.58730392362647,-2.7599040517087525,-2.126952657156928,1.0118500914850002,-4.186407972984123,0
1.355104728990906,2.6650440195068406,-4.199364440725108,1.7479823199324762,-0.8519496329370213,-1.7419459479359458,-0.3864462775311761,-2.8472010998517816,-0.8742776147820107,1.6599145697757587,0
-1.37837802344509,-1.7187069186316464,0.05436797781614996,-0.5452862998665282,2.7308410686561677,1.6765635984153662,4.317361917132619,-2.788601999721234,0.3457751605202464,6.395589424506985,0
-0.5848868479354854,1.1134097851317561,2.6113835857098735,2.522779924094923,-0.5922242584383075,1.0613545864684888,1.3294318787076596,0.6174662381881412,-1.3137441732686002,-1.791736688424041,0
2.6721164617436113,-4.0888160887675395,2.1336058792328085,0.8279500151205855,5.722785726038737,-1.3464059797834396,-0.5294605171771082,4.064961124352821,1.3894066792662882,1.1293062682860107,0
3.6337141229481604,-1.7241618577138549,2.8194119093001997,-3.0480170697931435,-2.067275945405677,0.9991127473596938,-1.3455909403871191,2.841214982240385,2.429060001211723,1.2772412644947266,0
2.4794967416021216,-2.9358919740064318,-1.9138440981807348,4.110167320993277,-0.5585392932334031,3.082228456706158,-1.8172277146519242,0.3947484242594663,-6.0361344323528785,1.7231285841099377,0
2.2897669469162603,-3.3474233967683387,-2.1544807365050964,-2.405951864428217,-2.3054673254464086,0.0631296535509753,0.5006209496549805,-1.6721535456904184,2.236461237682793,-1.8200568228055158,0
0.2468575057598254,2.8191751314542195,-2.290841204195049,0.7015031177431262,-7.171641503524651,-3.105513360708085,0.6134583106217848,-0.6018184628171537,3.3940574840173787,0.3784258025186783,0
-2.4297681872269745,0.29471508491204046,-2.6443495016044745,-0.8923754036959337,0.9335398739470141,-3.0923448693517592,-1.357607259503924,0.04617879537413709,-2.571326618095584,3.022047108236394,0
1.2796179620023884,-2.8979937468810495,1.7736350888329668,-4.48180020389492,3.067276626084902,2.866648069781102,-0.21385172074986813,-4.177337617012914,2.2514501995419574,-0.23799866046556264,0
-1.9123286039610143,3.643823387476343,3.929778548013968,-1.347554078777736,-3.1894516848221643,3.411769802258358,-1.7405132376437615,-0.640301414109447,-0.2920979401197996,-0.563698437994682,0
-2.469611984335573,-2.1128236724800105,-7.9912870791731825,-2.126841016328,0.6618483895821541,0.8552342144516588,3.722342019599405,2.781757537060307,-0.05457366614349846,2.753773577718834,0
2.4006506588032566,1.0077567524421647,1.4032488679769963,-1.5956672246095203,-4.550963249829796,3.552354874185858,-2.2544154697188317,2.319502671616058,1.4104864117355285,-2.537944539429255,0
0.7478772346327514,1.6137887159522888,-0.9092875206206654,4.555736924110784,-1.3340452174162765,0.9471879783189907,0.802036354149055,-1.3571033096331564,0.8893869046469127,-2.2972845109888986,0
0.4920967081116735,-2.6130871212618034,-3.0977754167375764,4.331103433697655,-0.9624066649118417,4.681993172301993,-1.9573677666313811,-3.990645706752237,0.45255113004200886,-5.387328961553455,0
3.8571136820509437,-3.504641267374659,-7.923583996990882,-0.1659223402950645,-1.3192494788931612,-1.604606343731213,2.8587297269725336,-1.3714663893637316,-1.0237770878877805,-3.133339129124631,0
-1.1189173105595283,-1.595558847598503,-0.4602657610582233,3.955460250056573,-1.248835727160226,-2.4237354143326675,3.9913751461039535,2.270519972488517,-1.023951802074794,-4.9028043284984735,0
-0.8053418535530517,-0.581109585256677,1.551643912439606,-2.9236340182960054,2.513349907515373,0.11392651689016127,-2.79261504933958,4.335062662104455,-1.4602296768472134,3.130461110909399,0
1.8261267630726978,-1.7203453673099143,-3.125609543771031,-0.5428444438429934,2.0794617541874074,-2.3213331332148104,-1.793530092520853,-6.311140981312862,5.901244063309148,0.07344498211584354,0
-0.5701935076786827,0.13036530238178864,0.29311775815316815,-0.7205048182700567,-2.0984830764601603,1.0316964302885894,2.811748778707318,1.204899055075352,0.6574998996984611,1.2253543401557674,0
-2.406792925802523,5.317762061803382,-2.93135049428731,3.5160729548258436,6.402933480248168,4.000733165814255,3.8776679946765515,0.5849351533572126,0.15009821072829815,1.2251265946793617,0
